0,0.53333,0.99421
0,0.52962,0.98634
0,0.52591,0.97847
0,0.52219,0.97062
0,0.5185,0.96278
0,0.51481,0.95496
0,0.51111,0.94714
0,0.50743,0.93934
0,0.50375,0.93155
0,0.50007,0.92377
0,0.4964,0.916
0,0.49273,0.90825
0,0.48908,0.90051
0,0.48542,0.89278
0,0.48178,0.88506
0,0.47813,0.87736
0,0.4745,0.86966
0,0.47086,0.86199
0,0.46724,0.85432
0,0.46361,0.84666
0,0.45999,0.83903
0,0.45638,0.8314
0,0.45278,0.82378
0,0.44918,0.81618
0,0.44557,0.80859
0,0.442,0.80102
0,0.4384,0.79346
0,0.43483,0.78591
0,0.43126,0.77837
0,0.42769,0.77085
0,0.42412,0.76334
0,0.42056,0.75584
0,0.41702,0.74836
0,0.41347,0.74089
0,0.40993,0.73344
0,0.4064,0.726
0,0.40287,0.71857
0,0.39934,0.71116
0,0.39583,0.70376
0,0.39232,0.69638
0,0.38882,0.68901
0,0.38531,0.68165
0,0.38182,0.67431
0,0.37833,0.66698
0,0.37486,0.65967
0,0.37137,0.65237
0,0.36791,0.64509
0,0.36445,0.63782
0,0.36099,0.63058
0,0.35756,0.62334
0,0.3541,0.61611
0.0094027,0.35068,0.60891
0.020423,0.34724,0.60171
0.030919,0.3438,0.59453
0.041282,0.34039,0.58737
0.050239,0.33698,0.58023
0.057987,0.33358,0.5731
0.064936,0.33018,0.56598
0.071132,0.32677,0.55888
0.076622,0.3234,0.55181
0.081784,0.32003,0.54474
0.086364,0.31665,0.53769
0.090674,0.31328,0.53065
0.094649,0.30993,0.52364
0.098288,0.30658,0.51664
0.10165,0.30321,0.50965
0.10478,0.29988,0.50268
0.10775,0.29656,0.49573
0.11053,0.29322,0.4888
0.1131,0.2899,0.48189
0.11544,0.28659,0.47499
0.11766,0.2833,0.4681
0.11972,0.28,0.46124
0.12163,0.27672,0.4544
0.12343,0.27344,0.44756
0.12512,0.27017,0.44075
0.12666,0.26688,0.43395
0.12812,0.26364,0.42719
0.12943,0.26037,0.42043
0.13068,0.25713,0.41369
0.13178,0.2539,0.40697
0.1328,0.25066,0.40028
0.13373,0.24744,0.39359
0.13458,0.24421,0.38692
0.13531,0.24101,0.38029
0.13595,0.23783,0.37367
0.13655,0.23465,0.36706
0.13709,0.23146,0.36047
0.13754,0.22829,0.35391
0.13791,0.22509,0.34738
0.13819,0.22194,0.34085
0.13841,0.2188,0.33435
0.13855,0.21566,0.32785
0.13864,0.21252,0.32139
0.13866,0.20939,0.31494
0.13862,0.2063,0.30853
0.13853,0.20317,0.30212
0.13837,0.20005,0.29575
0.13816,0.19699,0.2894
0.13788,0.19391,0.28307
0.13754,0.19082,0.27675
0.13714,0.18779,0.27047
0.13667,0.18471,0.2642
0.13615,0.18164,0.25793
0.13562,0.17864,0.25173
0.13505,0.17558,0.24551
0.1344,0.17257,0.23935
0.13369,0.16959,0.23317
0.13295,0.16658,0.22707
0.13217,0.16362,0.22099
0.13137,0.16062,0.21489
0.13057,0.15768,0.20888
0.12971,0.15477,0.20289
0.12884,0.15188,0.19699
0.12805,0.14905,0.1911
0.12722,0.14626,0.18534
0.12652,0.14354,0.17962
0.1259,0.1409,0.17405
0.12536,0.13834,0.16861
0.12497,0.13586,0.16335
0.12478,0.13359,0.15826
0.1248,0.13145,0.15337
0.1251,0.12948,0.14878
0.12569,0.12772,0.1445
0.12656,0.1262,0.14051
0.12781,0.12488,0.13685
0.12941,0.12384,0.1336
0.13141,0.12306,0.13074
0.13378,0.12256,0.12823
0.13651,0.12234,0.12616
0.13964,0.12238,0.12442
0.14317,0.12267,0.12309
0.14699,0.1232,0.12213
0.15114,0.12395,0.12151
0.15558,0.12491,0.1212
0.16022,0.12606,0.12115
0.16512,0.12728,0.12134
0.17022,0.12868,0.12173
0.17543,0.13022,0.12229
0.18077,0.13177,0.123
0.18625,0.13341,0.12382
0.19176,0.13511,0.12474
0.19736,0.13682,0.12575
0.20299,0.13859,0.12675
0.20867,0.14036,0.12784
0.21437,0.14215,0.12891
0.2201,0.14394,0.13008
0.22583,0.14575,0.13119
0.23158,0.14753,0.13232
0.23735,0.14933,0.13347
0.24308,0.15109,0.13464
0.24887,0.15287,0.13574
0.25465,0.15465,0.13692
0.26041,0.15645,0.1381
0.26621,0.15821,0.1392
0.27198,0.15993,0.14038
0.27781,0.16174,0.14154
0.28361,0.16349,0.14269
0.28944,0.16518,0.14384
0.29526,0.16697,0.14501
0.30109,0.16869,0.14614
0.30695,0.17041,0.1473
0.3128,0.17212,0.14842
0.31867,0.17385,0.14962
0.32454,0.17555,0.15074
0.33043,0.17728,0.15189
0.33632,0.17898,0.15304
0.34224,0.18066,0.1542
0.34815,0.18235,0.15536
0.35407,0.18405,0.15654
0.36001,0.18576,0.15766
0.36596,0.18743,0.15884
0.3719,0.18909,0.15995
0.37787,0.19075,0.16115
0.38385,0.19241,0.16231
0.38983,0.1941,0.16346
0.39584,0.19573,0.1646
0.40184,0.19738,0.16573
0.40786,0.19901,0.16693
0.41389,0.20064,0.16806
0.41994,0.20228,0.16925
0.42598,0.20394,0.17038
0.43206,0.20555,0.17153
0.43813,0.20718,0.17269
0.44421,0.20879,0.17385
0.4503,0.2104,0.17502
0.4564,0.21202,0.17614
0.46251,0.21361,0.17734
0.46864,0.2152,0.1785
0.47479,0.21681,0.17964
0.48092,0.21839,0.18078
0.48709,0.21998,0.18194
0.49325,0.22155,0.1831
0.49943,0.22314,0.18427
0.50562,0.22468,0.18546
0.51182,0.22628,0.18659
0.51804,0.22784,0.18779
0.52426,0.22938,0.18892
0.53049,0.23094,0.19008
0.53674,0.23249,0.19123
0.54299,0.23403,0.1924
