0.3651,0.7480,0.0000
0.3943,0.7581,0.0000
0.4227,0.7681,0.0000
0.4506,0.7780,0.0000
0.4782,0.7878,0.0000
0.5058,0.7974,0.0000
0.5331,0.8069,0.0000
0.5603,0.8162,0.0000
0.5874,0.8255,0.0000
0.6144,0.8346,0.0000
0.6415,0.8436,0.0000
0.6684,0.8525,0.0000
0.6954,0.8613,0.0000
0.7224,0.8699,0.0000
0.7495,0.8784,0.0000
0.7765,0.8868,0.0000
0.8036,0.8951,0.0000
0.8327,0.9039,0.0000
0.8677,0.9143,0.0000
0.9001,0.9239,0.0000
0.9208,0.9298,0.0000
0.9246,0.9278,0.0000
0.9256,0.9129,0.0000
0.9264,0.8905,0.0000
0.9270,0.8672,0.0000
0.9277,0.8482,0.0000
0.9284,0.8301,0.0000
0.9291,0.8119,0.0000
0.9297,0.7936,0.0000
0.9301,0.7752,0.0000
0.9305,0.7568,0.0000
0.9308,0.7382,0.0000
0.9311,0.7196,0.0000
0.9311,0.7009,0.0000
0.9310,0.6820,0.0000
0.9308,0.6631,0.0000
0.9305,0.6441,0.0000
0.9301,0.6249,0.0000
0.9295,0.6056,0.0000
0.9286,0.5861,0.0000
0.9276,0.5665,0.0000
0.9264,0.5467,0.0000
0.9250,0.5267,0.0000
0.9232,0.5065,0.0000
0.9212,0.4861,0.0000
0.9191,0.4655,0.0000
0.9165,0.4446,0.0000
0.9136,0.4235,0.0000
0.9103,0.4020,0.0000
0.9068,0.3800,0.0000
0.9029,0.3578,0.0000
0.8986,0.3352,0.0000
0.8938,0.3118,0.0000
0.8887,0.2874,0.0000
0.8831,0.2629,0.0000
0.8769,0.2375,0.0000
0.8702,0.2097,0.0000
0.8633,0.1774,0.0000
0.8556,0.1272,0.0015
0.8474,0.0672,0.0049
0.8391,0.0180,0.0101
0.8312,0.0000,0.0167
0.8239,0.0000,0.0408
0.8169,0.0000,0.0814
0.8096,0.0000,0.1222
0.8016,0.0000,0.1467
0.7925,0.0000,0.1583
0.7826,0.0000,0.1679
0.7719,0.0000,0.1745
0.7606,0.0000,0.1769
